date,1,2,3,4,5
2016-01-08,1,a,[UNK],2,j
2016-01-08,価格,法,ドル,),政策
2016-01-08,-,##a,"""",(,""">"
2016-01-08,社,銀行,##マン,##ス,##通信
2016-01-08,,,,,
2016-01-08,「,##「,『,##[,、
2016-01-08,-,##a,"""",(,""">"
2016-01-08,社,発表,),首相,##通信
2016-01-08,「,##「,『,##[,、
2016-01-08,相場,為替,市場,レート,[UNK]
2016-01-08,と,の,、,で,・
2016-01-08,相場,、,市場,・,取引
2016-01-08,有料,インターネット,、,大手,米
2016-01-08,裕,隆,健,秀,篤
2016-01-08,##、,##。,##/,、,(
2016-01-08,),の,付,)、,版
2016-01-08,,,,,
2016-01-08,の,で,、,と,##、
2016-01-08,、,で,の,は,「
2016-01-08,と,##。,##、,・,の
2016-01-08,##、,、,##。,と,。
2016-01-08,株価,値,価格,),相場
2016-01-08,と,##。,##、,・,の
2016-01-08,と,##、,の,##[,##。
2016-01-08,35,40,30,45,36
2016-01-08,と,##、,の,##[,##。
2016-01-08,。,、,の,!,です
2016-01-08,-,##a,"""",(,""">"
2016-01-08,、,で,は,「,の
2016-01-08,の,付,),付け,、
2016-01-08,##、,、,で,##。,は
2016-01-08,-,##a,"""",(,""">"
2016-01-08,。,!,です,、,ん
2016-01-08,##t,##m,##s,##d,##r
2016-01-08,は,、,で,が,の
2016-01-08,##[,[,w,s,t
2016-01-08,と,##。,、,は,の
2016-01-08,##、,##。,##[,、,。
2016-01-08,##d,##p,##s,##o,##n
2016-01-08,。,!,です,、,ん
2016-01-08,-,##a,"""",(,""">"
2016-01-08,-,##a,"""",(,""">"
2016-01-08,。,!,です,、,ん
2016-01-09,の,株式,為替,),株
2016-01-09,の,で,、,と,。
2016-01-09,変更,記載,表示,確認,追加
2016-01-09,の,経済,比,で,中
2016-01-09,価格,期間,平均,状況,金利
2016-01-09,の,単,1,/,社
2016-01-09,相場,為替,の,市場,ドル
2016-01-09,日,12,レート,14,日付
2016-01-09,市場,公開,上場,保有,発行
2016-01-09,21,14,24,25,13
2016-01-09,市場,株価,価格,相場,上場
2016-01-09,の,、,と,で,。
2016-01-09,の,、,で,。,)、
2016-01-09,の,、,で,。,)、
2016-01-09,全米,北米,アメリカ,米国,日本
2016-01-09,プロ,・,欧州,の,ヨーロッパ
2016-01-09,韓国,日本,中国,、,。
2016-01-09,、,の,国際,で,が
2016-01-09,##a,の,##カー,全,日本
2016-01-09,[,##-,-,、,""""
2016-01-09,、,は,世界,女子,が
2016-01-09,の,),:,、,付
2016-01-09,、,の,イングランド,日,で
2016-01-09,男子,初,オーストラリア,テニス,女子
2016-01-09,。,、,た,),(
2016-01-09,日本,オーストラリア,),スイス,男子
2016-01-09,・,-,/,n,b
2016-01-09,価格,数字,レート,値,円
2016-01-09,が,は,急,大,も
2016-01-09,[,<,中国,米国,日本
2016-01-09,州,大学,地区,市,##大
2016-01-09,##・,##ス,##b,##チ,##ズ
2016-01-09,と,の,##、,##[,、
2016-01-09,昨年,##。,年,今年,年度
2016-01-09,の,ダウ,市場,価格,指数
2016-01-09,9,8,この,10,11
2016-01-09,中国,日本,世界,日本経済,ドル
2016-01-09,-,##a,"""",(,""">"
2016-01-09,-,##a,"""",(,""">"
2016-01-09,-,##a,"""",(,""">"
2016-01-09,-,##a,"""",(,""">"
2016-01-09,-,##a,"""",(,""">"
2016-01-09,は,・,で,が,レート
2016-01-09,-,##a,"""",(,""">"
2016-01-09,-,##a,"""",(,""">"
2016-01-09,、,と,で,##、,・
2016-01-09,-,##a,"""",(,""">"
2016-01-09,1,15,2,31,14
2016-01-09,##・,##ス,##b,##チ,##ズ
2016-01-09,(,),。,)(,[UNK]
2016-01-09,ニューヨーク,米,アメリカ合衆国,アメリカ,米国
2016-01-09,-,##a,"""",(,""">"
2016-01-09,-,##a,"""",(,""">"
2016-01-09,の,価格,は,高,再
2016-01-09,-,##a,"""",(,""">"
2016-01-09,ロンドン,パリ,、,##、,ニューヨーク
2016-01-09,-,##a,"""",(,""">"
2016-01-09,##[,と,##。,[,##、
2016-01-10,アル,ソフト,##メン,テスト,##レ
2016-01-10,全米,北米,日本,アメリカ,米国
2016-01-10,韓国,中国,日本,。,、
2016-01-10,オーストラリア,男子,),日本,イギリス
2016-01-10,、,。,た,男子,オープン
2016-01-10,オーストラリア,男子,初,で,共催
2016-01-10,##・,、,##ン,・,##カップ
2016-01-10,、,の,。,##。,イングランド
2016-01-10,イタリア,プロ,欧州,、,・
2016-01-10,1,2,3,18,19
2016-01-10,-,##a,"""",(,""">"
2016-01-10,-,##a,"""",(,""">"
2016-01-10,-,##a,"""",(,""">"
2016-01-10,-,##a,"""",(,""">"
2016-01-10,-,##a,"""",(,""">"
2016-01-10,-,##a,"""",(,""">"
2016-01-10,-,##a,"""",(,""">"
2016-01-10,-,##a,"""",(,""">"
2016-01-10,-,##a,"""",(,""">"
2016-01-10,-,##a,"""",(,""">"
2016-01-10,-,##a,"""",(,""">"
2016-01-10,-,##a,"""",(,""">"
2016-01-10,-,##a,"""",(,""">"
2016-01-10,-,##a,"""",(,""">"
2016-01-10,-,##a,"""",(,""">"
2016-01-10,-,##a,"""",(,""">"
2016-01-10,-,##a,"""",(,""">"
2016-01-10,-,##a,"""",(,""">"
2016-01-10,-,##a,"""",(,""">"
2016-01-10,-,##a,"""",(,""">"
2016-01-10,-,##a,"""",(,""">"
2016-01-10,-,##a,"""",(,""">"
2016-01-11,-,##a,"""",(,""">"
2016-01-11,-,##a,"""",(,""">"
2016-01-11,##[,##。,##],],と
2016-01-11,##通信,紙,銀行,社,通信
2016-01-11,相場,為替,変動,中,高
2016-01-11,##[,[,##、,「,]
2016-01-11,##[,##。,##],],と
2016-01-11,-,##a,"""",(,""">"
2016-01-11,##。,##、,の,##),##]
2016-01-11,-,##a,"""",(,""">"
2016-01-11,は,で,相場,市場,、
2016-01-11,相場,は,ユーロ,市場,で
2016-01-11,),価格,株価,購入,買い
2016-01-11,-,##a,"""",(,""">"
2016-01-11,で,は,・,の,:
2016-01-11,##通信,紙,銀行,社,通信
2016-01-11,##[,と,##。,##、,の
2016-01-11,の,で,、,は,「
2016-01-11,の,変動,は,相場,で
2016-01-11,-,##a,"""",(,""">"
2016-01-11,の,:,、,),付
2016-01-11,-,##a,"""",(,""">"
2016-01-11,行,段,##落,ケ,打
2016-01-11,-,##a,"""",(,""">"
2016-01-11,-,##a,"""",(,""">"
2016-01-11,の,と,、,##・,や
2016-01-11,-,##a,"""",(,""">"
2016-01-11,の,と,、,##・,や
2016-01-11,英,仏,米,[,ユーロ
2016-01-11,は,、,の,で,米
2016-01-11,米,英,独,米国,仏
2016-01-11,##[,[,##、,##。,「
2016-01-11,##[,[,##、,と,##。
2016-01-11,労働,生産,g,電力,失業
2016-01-11,で,に,として,),」
2016-01-11,),の,相場,、,(
2016-01-11,解き,読み,切り,見,問い
2016-01-11,日本,韓国,中国,アメリカ,世界
2016-01-11,ダウ,・,相場,レート,ドル
2016-01-11,・,外国,日本,対,の
2016-01-11,系,の,投資,資金,it
2016-01-11,相場,為替,・,##座,レート
2016-01-11,全米,日本,北米,アメリカ,米国
2016-01-11,相場,レート,で,##場,・
2016-01-11,ナショナル,##フットボール,アメリカン,##・,ウェスタン
2016-01-11,全米,北米,アメリカ,米国,日本
2016-01-11,##ター,##ス,##ン,##ズ,##c
2016-01-11,得票,支持,占拠,阻止,出資
2016-01-11,イタリア,##ン,##リエ,・,、
2016-01-11,相場,で,レート,は,為替
2016-01-11,、,は,により,で,)、
2016-01-11,##。,##、,##),##[,##]
2016-01-11,##通信,##ター,##タイムズ,##マン,##社
2016-01-11,ロシア,韓国,米国,アメリカ,欧州
2016-01-11,##通信,##ター,##タイムズ,##マン,##社
2016-01-11,相場,で,##場,レート,市場
2016-01-11,国際,米国,アメリカ,欧州,米
2016-01-11,[,##、,##[,「,##『
2016-01-12,##。,##、,と,##[,##]
2016-01-12,の,##、,と,、,##[
2016-01-12,-,##a,"""",(,""">"
2016-01-12,##、,##。,##],##),北
2016-01-12,[,「,##[,##、,『
2016-01-12,##、,##。,##],##),北
2016-01-12,(,),。,)(,[UNK]
2016-01-12,経済,企業,国内,産業,社会
2016-01-12,バンコク,同,##~,この,パリ
2016-01-12,##d,##エリ,##ダ,##n,##・
2016-01-12,。,!,です,、,ん
2016-01-12,##。,##、,、,。,の
2016-01-12,。,!,です,、,ん
2016-01-12,相場,指数,レート,市場,・
2016-01-12,。,!,です,、,ん
2016-01-12,##。,[,##[,],##-
2016-01-12,##。,],##),##、,:
2016-01-12,、,「,『,。,##、
2016-01-12,、,「,『,。,##、
2016-01-12,##[,##、,「,[,##。
2016-01-12,相場,市場,指数,為替,指標
2016-01-12,##[,##、,「,[,##。
2016-01-12,##、,と,##。,、,##]
2016-01-12,の,で,、,と,##、
2016-01-12,22,21,30,28,9
2016-01-12,の,で,、,と,##、
2016-01-12,-,##a,"""",(,""">"
2016-01-12,##、,、,は,##。,##(
2016-01-12,市場,と,相場,、,為替
2016-01-12,の,、,で,と,##、
2016-01-12,、,で,「,にて,に
2016-01-12,の,、,で,と,##、
2016-01-12,、,##、,##。,##[,と
2016-01-12,と,で,は,、,の
2016-01-12,米,「,米国,『,男性
2016-01-12,18,19,20,22,21
2016-01-12,、,で,「,にて,に
2016-01-12,45,55,50,40,30
2016-01-12,、,「,と,##、,で
2016-01-12,で,の,から,にて,より
2016-01-12,##[,[,の,##、,と
2016-01-12,の,株式,と,、,オンライン
2016-01-12,と,の,##。,、,##、
2016-01-12,の,、,株式,と,証券
2016-01-12,相場,市場,変動,で,は
2016-01-12,比,末,比率,中,平均
2016-01-12,##[,##、,##。,は,、
2016-01-12,2,1,3,4,11
2016-01-12,-,##a,"""",(,""">"
2016-01-12,-,##a,"""",(,""">"
2016-01-12,アメリカ,イギリス,オーストラリア,アメリカ合衆国,カナダ
2016-01-12,ブリティッシュ,モルガン,ナショナル,ジョン,アメリカン
2016-01-12,-,##a,"""",(,""">"
2016-01-12,家,会社,者,信託,へ
2016-01-12,##d,##ラー,##ダ,##・,##アク
2016-01-12,と,##[,##、,[,・
2016-01-12,相場,レート,為替,変動,)
2016-01-12,の,付,:,付け,)
2016-01-13,-,##a,"""",(,""">"
2016-01-13,、,で,の,は,「
2016-01-13,と,の,で,##。,##、
2016-01-13,##[,と,[,##、,の
2016-01-13,と,で,、,の,##。
2016-01-13,、,で,の,は,「
2016-01-13,、,で,の,##、,と
2016-01-13,と,の,で,##。,##、
2016-01-13,と,、,で,##、,の
2016-01-13,と,で,、,の,##。
2016-01-13,「,、,『,。,は
2016-01-13,##通信,##マン,##ター,##バーグ,##カー
2016-01-13,##通信,##マン,##ター,##バーグ,##カー
2016-01-13,経済,##同,##民,国際,##使
2016-01-13,20,21,22,16,19
2016-01-13,##。,と,##[,##、,##]
2016-01-13,返,送,郵,再,##送
2016-01-13,##、,同,バンコク,マニラ,##~
2016-01-13,と,の,は,、,が
2016-01-13,。,(,、,です,/
2016-01-13,-,##a,"""",(,""">"
2016-01-13,##[,[,##、,],で
2016-01-13,##、,##。,##],、,と
2016-01-13,##[,[,##、,],で
2016-01-13,##・,・,の,、,と
2016-01-13,相場,レート,為替,変動,市場
2016-01-13,と,##[,の,##、,##。
2016-01-13,の,),付,:,中
2016-01-13,1,2,3,4,18
2016-01-13,35,40,30,45,55
2016-01-13,解き,読み,切り,見,問い
2016-01-13,相場,為替,市場,で,変動
2016-01-13,経済,##民,国際,企業,##使
2016-01-13,-,##a,"""",(,""">"
2016-01-13,比,末,比率,中,平均
2016-01-13,-,##a,"""",(,""">"
2016-01-13,-,##a,"""",(,""">"
2016-01-13,2,1,3,4,7
2016-01-13,、,。,の,と,で
2016-01-13,##o,##m,##a,##mb,##p
2016-01-13,##通信,##ター,報道,##ス,##社
2016-01-13,##o,##p,##m,##d,##f
2016-01-13,##o,##t,##p,##f,##a
2016-01-13,##p,##o,##s,##t,##d
2016-01-13,。,!,です,、,ん
2016-01-13,##o,##f,##n,##m,##p
2016-01-13,##o,##p,##m,##f,##s
2016-01-13,の,付,付け,:,)
2016-01-13,##o,##to,##n,##f,##t
2016-01-13,##o,##m,##t,##n,##d
2016-01-13,##通信,##ター,報道,##ス,##社
2016-01-13,##o,##im,##m,##n,##p
2016-01-13,##o,##ky,##m,##n,##p
2016-01-13,##。,の,「,##、,##[
